NAME,pre,age,pop_est
Oregon,AGE,77,24472
Oregon,AGE,78,22757
Oregon,AGE,79,20782
Oregon,AGE,80,18946
Oregon,AGE,81,17149
Oregon,AGE,82,15652
Oregon,AGE,83,14353
Oregon,AGE,84,12548
Oregon,AGE,85,84025
Pennsylvania,AGE,0,135446
Pennsylvania,AGE,1,138131
Pennsylvania,AGE,2,141576
Pennsylvania,AGE,3,143556
Pennsylvania,AGE,4,144288
Pennsylvania,AGE,5,144015
Pennsylvania,AGE,6,144445
Pennsylvania,AGE,7,145349
Pennsylvania,AGE,8,145946
Pennsylvania,AGE,9,145859
Pennsylvania,AGE,10,150169
Pennsylvania,AGE,11,150806
Pennsylvania,AGE,12,150355
Pennsylvania,AGE,13,151090
Pennsylvania,AGE,14,152813
Pennsylvania,AGE,15,153378
Pennsylvania,AGE,16,153162
Pennsylvania,AGE,17,158527
Pennsylvania,AGE,18,170254
Pennsylvania,AGE,19,174979
Pennsylvania,AGE,20,167211
Pennsylvania,AGE,21,163141
Pennsylvania,AGE,22,159899
Pennsylvania,AGE,23,159843
Pennsylvania,AGE,24,164955
Pennsylvania,AGE,25,167718
Pennsylvania,AGE,26,172266
Pennsylvania,AGE,27,175315
Pennsylvania,AGE,28,179588
Pennsylvania,AGE,29,175861
Pennsylvania,AGE,30,171964
Pennsylvania,AGE,31,168443
Pennsylvania,AGE,32,167137
Pennsylvania,AGE,33,164411
Pennsylvania,AGE,34,158403
Pennsylvania,AGE,35,159345
Pennsylvania,AGE,36,159000
Pennsylvania,AGE,37,156566
Pennsylvania,AGE,38,158406
Pennsylvania,AGE,39,149449
Pennsylvania,AGE,40,146685
Pennsylvania,AGE,41,144400
Pennsylvania,AGE,42,139564
Pennsylvania,AGE,43,143788
Pennsylvania,AGE,44,141342
Pennsylvania,AGE,45,145093
Pennsylvania,AGE,46,154956
Pennsylvania,AGE,47,166532
Pennsylvania,AGE,48,168404
Pennsylvania,AGE,49,162608
Pennsylvania,AGE,50,161778
Pennsylvania,AGE,51,164969
Pennsylvania,AGE,52,168303
Pennsylvania,AGE,53,178527
Pennsylvania,AGE,54,181611
Pennsylvania,AGE,55,180562
Pennsylvania,AGE,56,181637
Pennsylvania,AGE,57,186547
Pennsylvania,AGE,58,187604
Pennsylvania,AGE,59,185445
Pennsylvania,AGE,60,187015
Pennsylvania,AGE,61,184159
Pennsylvania,AGE,62,175979
Pennsylvania,AGE,63,173908
Pennsylvania,AGE,64,166949
Pennsylvania,AGE,65,160483
Pennsylvania,AGE,66,153686
Pennsylvania,AGE,67,146680
Pennsylvania,AGE,68,140443
Pennsylvania,AGE,69,136606
Pennsylvania,AGE,70,135798
Pennsylvania,AGE,71,143322
Pennsylvania,AGE,72,100270
Pennsylvania,AGE,73,97087
Pennsylvania,AGE,74,96375
Pennsylvania,AGE,75,101615
Pennsylvania,AGE,76,86937
Pennsylvania,AGE,77,78121
Pennsylvania,AGE,78,72269
Pennsylvania,AGE,79,68396
Pennsylvania,AGE,80,65765
Pennsylvania,AGE,81,60033
Pennsylvania,AGE,82,56752
Pennsylvania,AGE,83,53704
Pennsylvania,AGE,84,47045
Pennsylvania,AGE,85,334243
Rhode Island,AGE,0,10557
Rhode Island,AGE,1,10868
Rhode Island,AGE,2,11040
Rhode Island,AGE,3,11078
Rhode Island,AGE,4,10870
Rhode Island,AGE,5,10798
Rhode Island,AGE,6,10979
Rhode Island,AGE,7,11081
Rhode Island,AGE,8,11038
Rhode Island,AGE,9,10944
Rhode Island,AGE,10,11453
Rhode Island,AGE,11,11528
Rhode Island,AGE,12,11807
Rhode Island,AGE,13,11947
Rhode Island,AGE,14,12086
Rhode Island,AGE,15,12267
Rhode Island,AGE,16,12321
Rhode Island,AGE,17,12551
Rhode Island,AGE,18,16247
Rhode Island,AGE,19,18040
Rhode Island,AGE,20,16977
Rhode Island,AGE,21,16129
Rhode Island,AGE,22,14646
Rhode Island,AGE,23,14234
Rhode Island,AGE,24,14630
Rhode Island,AGE,25,14895
Rhode Island,AGE,26,14770
Rhode Island,AGE,27,15493
Rhode Island,AGE,28,15729
Rhode Island,AGE,29,15482
Rhode Island,AGE,30,15018
Rhode Island,AGE,31,14218
Rhode Island,AGE,32,13766
Rhode Island,AGE,33,13598
Rhode Island,AGE,34,13262
Rhode Island,AGE,35,13265
Rhode Island,AGE,36,13291
Rhode Island,AGE,37,13200
Rhode Island,AGE,38,13245
Rhode Island,AGE,39,12404
Rhode Island,AGE,40,12037
Rhode Island,AGE,41,11770
Rhode Island,AGE,42,11352
Rhode Island,AGE,43,11928
Rhode Island,AGE,44,11694
Rhode Island,AGE,45,12081
Rhode Island,AGE,46,12739
Rhode Island,AGE,47,13594
Rhode Island,AGE,48,14121
Rhode Island,AGE,49,13608
Rhode Island,AGE,50,13800
Rhode Island,AGE,51,14225
Rhode Island,AGE,52,14439
Rhode Island,AGE,53,15449
Rhode Island,AGE,54,15314
Rhode Island,AGE,55,15171
Rhode Island,AGE,56,15576
Rhode Island,AGE,57,15660
Rhode Island,AGE,58,15452
Rhode Island,AGE,59,15115
Rhode Island,AGE,60,15153
Rhode Island,AGE,61,15012
Rhode Island,AGE,62,14447
Rhode Island,AGE,63,14242
Rhode Island,AGE,64,13330
Rhode Island,AGE,65,12564
Rhode Island,AGE,66,11926
Rhode Island,AGE,67,11409
Rhode Island,AGE,68,11105
Rhode Island,AGE,69,10721
Rhode Island,AGE,70,10458
Rhode Island,AGE,71,11058
Rhode Island,AGE,72,8073
Rhode Island,AGE,73,7836
Rhode Island,AGE,74,7445
Rhode Island,AGE,75,7855
Rhode Island,AGE,76,6558
Rhode Island,AGE,77,5837
Rhode Island,AGE,78,5438
Rhode Island,AGE,79,5053
Rhode Island,AGE,80,4833
Rhode Island,AGE,81,4513
Rhode Island,AGE,82,4180
Rhode Island,AGE,83,3893
Rhode Island,AGE,84,3647
Rhode Island,AGE,85,27852
South Carolina,AGE,0,55932
South Carolina,AGE,1,57248
South Carolina,AGE,2,59123
South Carolina,AGE,3,60341
South Carolina,AGE,4,59747
South Carolina,AGE,5,59672
South Carolina,AGE,6,60542
South Carolina,AGE,7,60810
South Carolina,AGE,8,62069
South Carolina,AGE,9,63162
South Carolina,AGE,10,64643
South Carolina,AGE,11,65575
South Carolina,AGE,12,63825
South Carolina,AGE,13,62847
South Carolina,AGE,14,62664
South Carolina,AGE,15,62162
South Carolina,AGE,16,61985
South Carolina,AGE,17,63598
South Carolina,AGE,18,67498
South Carolina,AGE,19,68651
South Carolina,AGE,20,66864
South Carolina,AGE,21,66183
South Carolina,AGE,22,65298
South Carolina,AGE,23,66419
South Carolina,AGE,24,67310
South Carolina,AGE,25,68667
South Carolina,AGE,26,70053
South Carolina,AGE,27,72919
South Carolina,AGE,28,73199
South Carolina,AGE,29,69613
South Carolina,AGE,30,66167
South Carolina,AGE,31,63800
South Carolina,AGE,32,63641
South Carolina,AGE,33,63649
South Carolina,AGE,34,62182
South Carolina,AGE,35,63487
South Carolina,AGE,36,63446
South Carolina,AGE,37,63483
South Carolina,AGE,38,64253
South Carolina,AGE,39,61405
South Carolina,AGE,40,59990
South Carolina,AGE,41,59843
South Carolina,AGE,42,56919
South Carolina,AGE,43,59812
South Carolina,AGE,44,58759
South Carolina,AGE,45,60577
South Carolina,AGE,46,63052
South Carolina,AGE,47,66544
South Carolina,AGE,48,66754
South Carolina,AGE,49,63195
South Carolina,AGE,50,62179
South Carolina,AGE,51,62092
South Carolina,AGE,52,64134
South Carolina,AGE,53,67849
South Carolina,AGE,54,70082
South Carolina,AGE,55,68928
South Carolina,AGE,56,68545
South Carolina,AGE,57,69637
South Carolina,AGE,58,70173
South Carolina,AGE,59,67472
South Carolina,AGE,60,67559
South Carolina,AGE,61,68301
South Carolina,AGE,62,66119
South Carolina,AGE,63,66568
South Carolina,AGE,64,64997
South Carolina,AGE,65,62925
South Carolina,AGE,66,61399
South Carolina,AGE,67,60397
South Carolina,AGE,68,59385
South Carolina,AGE,69,58173
South Carolina,AGE,70,58066
South Carolina,AGE,71,61099
South Carolina,AGE,72,43983
South Carolina,AGE,73,43155
South Carolina,AGE,74,41249
South Carolina,AGE,75,41645
South Carolina,AGE,76,35029
South Carolina,AGE,77,31781
South Carolina,AGE,78,28940
South Carolina,AGE,79,25879
South Carolina,AGE,80,23850
South Carolina,AGE,81,21023
South Carolina,AGE,82,19472
South Carolina,AGE,83,17977
South Carolina,AGE,84,15513
South Carolina,AGE,85,88975
South Dakota,AGE,0,12109
South Dakota,AGE,1,12377
South Dakota,AGE,2,12534
South Dakota,AGE,3,12549
South Dakota,AGE,4,12563
South Dakota,AGE,5,12313
South Dakota,AGE,6,12210
South Dakota,AGE,7,12025
South Dakota,AGE,8,12040
South Dakota,AGE,9,12174
South Dakota,AGE,10,12408
South Dakota,AGE,11,12411
South Dakota,AGE,12,12219
South Dakota,AGE,13,11969
South Dakota,AGE,14,11875
South Dakota,AGE,15,11408
South Dakota,AGE,16,11187
South Dakota,AGE,17,11235
South Dakota,AGE,18,11310
South Dakota,AGE,19,12534
South Dakota,AGE,20,12007
South Dakota,AGE,21,12038
South Dakota,AGE,22,11737
South Dakota,AGE,23,11845
South Dakota,AGE,24,11958
South Dakota,AGE,25,11951
South Dakota,AGE,26,12239
South Dakota,AGE,27,11728
South Dakota,AGE,28,11405
South Dakota,AGE,29,11431
South Dakota,AGE,30,11462
South Dakota,AGE,31,11237
South Dakota,AGE,32,11446
South Dakota,AGE,33,11651
South Dakota,AGE,34,11545
South Dakota,AGE,35,11257
South Dakota,AGE,36,11563
South Dakota,AGE,37,11269
South Dakota,AGE,38,11555
South Dakota,AGE,39,10363
South Dakota,AGE,40,10039
South Dakota,AGE,41,9910
South Dakota,AGE,42,9504
South Dakota,AGE,43,9381
South Dakota,AGE,44,9068
South Dakota,AGE,45,8944
South Dakota,AGE,46,9288
South Dakota,AGE,47,9791
South Dakota,AGE,48,9834
South Dakota,AGE,49,9384
South Dakota,AGE,50,9254
South Dakota,AGE,51,9319
South Dakota,AGE,52,9691
South Dakota,AGE,53,10437
South Dakota,AGE,54,11139
South Dakota,AGE,55,11542
South Dakota,AGE,56,11665
South Dakota,AGE,57,12031
South Dakota,AGE,58,12279
South Dakota,AGE,59,11794
South Dakota,AGE,60,11877
South Dakota,AGE,61,11645
South Dakota,AGE,62,11599
South Dakota,AGE,63,11540
South Dakota,AGE,64,11289
South Dakota,AGE,65,10956
South Dakota,AGE,66,10460
South Dakota,AGE,67,10055
South Dakota,AGE,68,9641
South Dakota,AGE,69,9048
South Dakota,AGE,70,8482
South Dakota,AGE,71,8532
South Dakota,AGE,72,6141
South Dakota,AGE,73,5907
South Dakota,AGE,74,5828
South Dakota,AGE,75,5840
South Dakota,AGE,76,4979
South Dakota,AGE,77,4422
South Dakota,AGE,78,4325
South Dakota,AGE,79,4100
South Dakota,AGE,80,3807
South Dakota,AGE,81,3556
South Dakota,AGE,82,3545
South Dakota,AGE,83,3292
South Dakota,AGE,84,2947
South Dakota,AGE,85,20991
Tennessee,AGE,0,78974
Tennessee,AGE,1,80367
Tennessee,AGE,2,82175
Tennessee,AGE,3,82894
Tennessee,AGE,4,82164
Tennessee,AGE,5,82084
Tennessee,AGE,6,82528
Tennessee,AGE,7,81701
Tennessee,AGE,8,82544
Tennessee,AGE,9,83483
Tennessee,AGE,10,86995
Tennessee,AGE,11,86698
Tennessee,AGE,12,86059
Tennessee,AGE,13,85195
Tennessee,AGE,14,85167
Tennessee,AGE,15,85094
Tennessee,AGE,16,84968
Tennessee,AGE,17,87130
Tennessee,AGE,18,85335
Tennessee,AGE,19,82798
Tennessee,AGE,20,84627
Tennessee,AGE,21,85850
Tennessee,AGE,22,88053
Tennessee,AGE,23,92330
Tennessee,AGE,24,94797
Tennessee,AGE,25,95932
Tennessee,AGE,26,99772
Tennessee,AGE,27,101697
Tennessee,AGE,28,100154
Tennessee,AGE,29,94909
Tennessee,AGE,30,90799
Tennessee,AGE,31,87960
Tennessee,AGE,32,87385
Tennessee,AGE,33,87549
Tennessee,AGE,34,84910
Tennessee,AGE,35,86724
Tennessee,AGE,36,87112
Tennessee,AGE,37,85996
Tennessee,AGE,38,88872
Tennessee,AGE,39,84179
Tennessee,AGE,40,82745
Tennessee,AGE,41,82350
Tennessee,AGE,42,78496
Tennessee,AGE,43,82908
Tennessee,AGE,44,80885
Tennessee,AGE,45,83367
Tennessee,AGE,46,87486
Tennessee,AGE,47,92845
Tennessee,AGE,48,92239
Tennessee,AGE,49,86873
Tennessee,AGE,50,83889
Tennessee,AGE,51,84254
Tennessee,AGE,52,86241
Tennessee,AGE,53,91917
Tennessee,AGE,54,93684
Tennessee,AGE,55,92404
Tennessee,AGE,56,91245
Tennessee,AGE,57,91486
Tennessee,AGE,58,92455
Tennessee,AGE,59,88947
Tennessee,AGE,60,88859
Tennessee,AGE,61,88391
Tennessee,AGE,62,85587
Tennessee,AGE,63,84734
Tennessee,AGE,64,82066
Tennessee,AGE,65,78132
Tennessee,AGE,66,74770
Tennessee,AGE,67,73144
Tennessee,AGE,68,70699
Tennessee,AGE,69,70175
Tennessee,AGE,70,69560
Tennessee,AGE,71,72352
Tennessee,AGE,72,51936
Tennessee,AGE,73,51300
Tennessee,AGE,74,49534
Tennessee,AGE,75,50028
Tennessee,AGE,76,43205
Tennessee,AGE,77,38775
Tennessee,AGE,78,36184
Tennessee,AGE,79,33143
Tennessee,AGE,80,30692
Tennessee,AGE,81,26849
Tennessee,AGE,82,25628
Tennessee,AGE,83,23388
Tennessee,AGE,84,20141
Tennessee,AGE,85,120062
Texas,AGE,0,390665
Texas,AGE,1,398574
Texas,AGE,2,408353
Texas,AGE,3,414429
Texas,AGE,4,412105
Texas,AGE,5,406888
Texas,AGE,6,403957
Texas,AGE,7,411252
Texas,AGE,8,413346
Texas,AGE,9,412304
Texas,AGE,10,421871
Texas,AGE,11,420804
Texas,AGE,12,417556
Texas,AGE,13,416675
Texas,AGE,14,414513
Texas,AGE,15,412512
Texas,AGE,16,408131
Texas,AGE,17,414164
Texas,AGE,18,404998
Texas,AGE,19,392538
Texas,AGE,20,389195
Texas,AGE,21,389781
Texas,AGE,22,396282
Texas,AGE,23,406451
Texas,AGE,24,416834
Texas,AGE,25,424188
Texas,AGE,26,437345
Texas,AGE,27,438759
Texas,AGE,28,437014
Texas,AGE,29,422501
Texas,AGE,30,416849
Texas,AGE,31,415238
Texas,AGE,32,416517
Texas,AGE,33,420121
Texas,AGE,34,407796
Texas,AGE,35,413789
Texas,AGE,36,411971
Texas,AGE,37,407350
Texas,AGE,38,412695
Texas,AGE,39,385022
Texas,AGE,40,376509
Texas,AGE,41,373396
Texas,AGE,42,366218
Texas,AGE,43,373419
Texas,AGE,44,361403
Texas,AGE,45,362678
Texas,AGE,46,371391
Texas,AGE,47,382655
Texas,AGE,48,377716
Texas,AGE,49,352927
Texas,AGE,50,340277
Texas,AGE,51,332372
Texas,AGE,52,333759
Texas,AGE,53,348265
Texas,AGE,54,350917
Texas,AGE,55,349067
Texas,AGE,56,345374
Texas,AGE,57,343777
Texas,AGE,58,345404
Texas,AGE,59,329279
Texas,AGE,60,323119
Texas,AGE,61,316947
Texas,AGE,62,303427
Texas,AGE,63,297351
Texas,AGE,64,280545
Texas,AGE,65,268302
Texas,AGE,66,252745
Texas,AGE,67,243385
Texas,AGE,68,236161
Texas,AGE,69,225862
Texas,AGE,70,220732
Texas,AGE,71,225920
Texas,AGE,72,168666
Texas,AGE,73,165934
Texas,AGE,74,158822
Texas,AGE,75,154336
Texas,AGE,76,133126
Texas,AGE,77,123006
Texas,AGE,78,113570
Texas,AGE,79,103278
Texas,AGE,80,96576
Texas,AGE,81,87296
Texas,AGE,82,81058
Texas,AGE,83,76461
Texas,AGE,84,66585
Texas,AGE,85,400499
Utah,AGE,0,50160
Utah,AGE,1,50053
Utah,AGE,2,50573
Utah,AGE,3,51050
Utah,AGE,4,51168
Utah,AGE,5,51880
Utah,AGE,6,50305
Utah,AGE,7,51662
Utah,AGE,8,52672
Utah,AGE,9,52559
Utah,AGE,10,53970
Utah,AGE,11,54129
Utah,AGE,12,53185
Utah,AGE,13,52831
Utah,AGE,14,52684
Utah,AGE,15,52057
Utah,AGE,16,50856
Utah,AGE,17,50668
Utah,AGE,18,49222
Utah,AGE,19,46182
Utah,AGE,20,46480
Utah,AGE,21,50247
Utah,AGE,22,53592
Utah,AGE,23,56565
Utah,AGE,24,54022
Utah,AGE,25,51198
Utah,AGE,26,51186
Utah,AGE,27,50868
Utah,AGE,28,47786
Utah,AGE,29,46193
Utah,AGE,30,43879
Utah,AGE,31,42206
Utah,AGE,32,43099
Utah,AGE,33,44327
Utah,AGE,34,44166
Utah,AGE,35,45970
Utah,AGE,36,46478
Utah,AGE,37,46375
Utah,AGE,38,47374
Utah,AGE,39,45162
Utah,AGE,40,44520
Utah,AGE,41,43145
Utah,AGE,42,40296
Utah,AGE,43,38849
Utah,AGE,44,36445
Utah,AGE,45,35175
Utah,AGE,46,35045
Utah,AGE,47,35627
Utah,AGE,48,34538
Utah,AGE,49,32283
Utah,AGE,50,30399
Utah,AGE,51,29931
Utah,AGE,52,29016
Utah,AGE,53,29841
Utah,AGE,54,30318
Utah,AGE,55,31096
Utah,AGE,56,31130
Utah,AGE,57,31469
Utah,AGE,58,31285
Utah,AGE,59,30382
Utah,AGE,60,30098
Utah,AGE,61,29943
Utah,AGE,62,28800
Utah,AGE,63,28427
Utah,AGE,64,27530
Utah,AGE,65,26367
Utah,AGE,66,24943
Utah,AGE,67,23562
Utah,AGE,68,22687
Utah,AGE,69,21944
Utah,AGE,70,21460
Utah,AGE,71,21619
Utah,AGE,72,15794
Utah,AGE,73,15710
Utah,AGE,74,15785
Utah,AGE,75,15573
Utah,AGE,76,13105
Utah,AGE,77,12013
Utah,AGE,78,11067
Utah,AGE,79,10269
Utah,AGE,80,9609
Utah,AGE,81,8780
Utah,AGE,82,8220
Utah,AGE,83,7638
Utah,AGE,84,6557
Utah,AGE,85,37776
Vermont,AGE,0,5632
Vermont,AGE,1,5797
Vermont,AGE,2,5950
Vermont,AGE,3,6037
Vermont,AGE,4,6265
Vermont,AGE,5,6088
Vermont,AGE,6,6277
Vermont,AGE,7,6235
Vermont,AGE,8,6341
Vermont,AGE,9,6331
Vermont,AGE,10,6638
Vermont,AGE,11,6790
Vermont,AGE,12,6701
Vermont,AGE,13,6715
Vermont,AGE,14,6917
Vermont,AGE,15,6991
Vermont,AGE,16,6932
Vermont,AGE,17,7336
Vermont,AGE,18,9626
Vermont,AGE,19,11400
Vermont,AGE,20,10849
Vermont,AGE,21,10176
Vermont,AGE,22,8881
Vermont,AGE,23,8417
Vermont,AGE,24,7870
Vermont,AGE,25,7908
Vermont,AGE,26,7575
Vermont,AGE,27,7385
Vermont,AGE,28,7491
Vermont,AGE,29,7174
Vermont,AGE,30,7324
Vermont,AGE,31,7353
Vermont,AGE,32,7244
Vermont,AGE,33,7311
Vermont,AGE,34,7326
Vermont,AGE,35,7448
Vermont,AGE,36,7383
Vermont,AGE,37,7315
Vermont,AGE,38,7501
Vermont,AGE,39,6957
Vermont,AGE,40,6992
Vermont,AGE,41,6753
Vermont,AGE,42,6532
Vermont,AGE,43,6915
Vermont,AGE,44,6805
Vermont,AGE,45,6851
Vermont,AGE,46,7297
Vermont,AGE,47,8077
Vermont,AGE,48,8348
Vermont,AGE,49,7959
Vermont,AGE,50,7785
Vermont,AGE,51,8027
Vermont,AGE,52,8246
Vermont,AGE,53,8919
Vermont,AGE,54,9210
Vermont,AGE,55,9384
Vermont,AGE,56,9590
Vermont,AGE,57,10048
Vermont,AGE,58,9785
Vermont,AGE,59,9890
Vermont,AGE,60,9880
Vermont,AGE,61,9820
Vermont,AGE,62,9462
Vermont,AGE,63,9537
Vermont,AGE,64,9093
Vermont,AGE,65,8872
Vermont,AGE,66,8507
Vermont,AGE,67,8290
Vermont,AGE,68,7925
Vermont,AGE,69,7742
Vermont,AGE,70,7458
Vermont,AGE,71,7723
Vermont,AGE,72,5537
Vermont,AGE,73,5549
Vermont,AGE,74,5290
Vermont,AGE,75,5412
Vermont,AGE,76,4324
Vermont,AGE,77,4074
Vermont,AGE,78,3605
Vermont,AGE,79,3295
Vermont,AGE,80,3189
Vermont,AGE,81,2773
Vermont,AGE,82,2580
Vermont,AGE,83,2444
Vermont,AGE,84,2197
Vermont,AGE,85,14421
Virginia,AGE,0,99261
Virginia,AGE,1,101645
Virginia,AGE,2,103237
Virginia,AGE,3,103808
Virginia,AGE,4,102973
Virginia,AGE,5,102763
Virginia,AGE,6,103040
Virginia,AGE,7,103679
Virginia,AGE,8,103091
Virginia,AGE,9,101884
Virginia,AGE,10,105992
Virginia,AGE,11,106234
Virginia,AGE,12,105454
Virginia,AGE,13,104943
Virginia,AGE,14,105739
Virginia,AGE,15,104681
Virginia,AGE,16,104546
Virginia,AGE,17,106822
Virginia,AGE,18,112720
Virginia,AGE,19,113515
Virginia,AGE,20,114015
Virginia,AGE,21,115465
Virginia,AGE,22,115120
Virginia,AGE,23,115806
Virginia,AGE,24,118406
Virginia,AGE,25,120054
Virginia,AGE,26,120785
Virginia,AGE,27,122637
Virginia,AGE,28,122180
Virginia,AGE,29,118530
Virginia,AGE,30,118046
Virginia,AGE,31,116835
Virginia,AGE,32,117982
Virginia,AGE,33,118064
Virginia,AGE,34,115193
Virginia,AGE,35,117480
Virginia,AGE,36,116863
Virginia,AGE,37,116050
Virginia,AGE,38,118057
Virginia,AGE,39,110184
Virginia,AGE,40,107963
Virginia,AGE,41,106222
Virginia,AGE,42,102703
Virginia,AGE,43,106078
Virginia,AGE,44,103283
Virginia,AGE,45,104523
Virginia,AGE,46,110694
Virginia,AGE,47,115960
Virginia,AGE,48,116549
Virginia,AGE,49,110355
Virginia,AGE,50,109052
Virginia,AGE,51,109109
Virginia,AGE,52,111079
Virginia,AGE,53,117848
Virginia,AGE,54,120215
Virginia,AGE,55,119288
Virginia,AGE,56,116982
Virginia,AGE,57,117409
Virginia,AGE,58,116828
Virginia,AGE,59,112535
Virginia,AGE,60,111313
Virginia,AGE,61,108523
Virginia,AGE,62,104048
Virginia,AGE,63,102219
Virginia,AGE,64,97727
Virginia,AGE,65,93144
Virginia,AGE,66,88516
Virginia,AGE,67,85557
Virginia,AGE,68,83963
Virginia,AGE,69,81622
Virginia,AGE,70,81550
Virginia,AGE,71,84076
Virginia,AGE,72,61631
Virginia,AGE,73,60498
Virginia,AGE,74,58481
Virginia,AGE,75,58889
Virginia,AGE,76,50351
Virginia,AGE,77,45252
Virginia,AGE,78,42017
Virginia,AGE,79,38684
Virginia,AGE,80,35990
Virginia,AGE,81,32377
Virginia,AGE,82,29736
Virginia,AGE,83,27492
Virginia,AGE,84,23683
Virginia,AGE,85,151892
Washington,AGE,0,90662
Washington,AGE,1,92067
Washington,AGE,2,93100
Washington,AGE,3,93747
Washington,AGE,4,93125
Washington,AGE,5,93397
Washington,AGE,6,92720
Washington,AGE,7,93707
Washington,AGE,8,93947
Washington,AGE,9,93145
Washington,AGE,10,94908
Washington,AGE,11,94052
Washington,AGE,12,91910
Washington,AGE,13,91218
Washington,AGE,14,90714
Washington,AGE,15,89875
Washington,AGE,16,88936
Washington,AGE,17,92055
Washington,AGE,18,89793
Washington,AGE,19,86390
Washington,AGE,20,89203
Washington,AGE,21,90827
Washington,AGE,22,94869
Washington,AGE,23,100515
Washington,AGE,24,105849
Washington,AGE,25,110301
Washington,AGE,26,117274
Washington,AGE,27,121526
Washington,AGE,28,122522
Washington,AGE,29,117981
Washington,AGE,30,114142
Washington,AGE,31,112039
Washington,AGE,32,113219
Washington,AGE,33,113896
Washington,AGE,34,110457
Washington,AGE,35,110405
Washington,AGE,36,110216
Washington,AGE,37,107723
Washington,AGE,38,107873
Washington,AGE,39,99927
Washington,AGE,40,97261
Washington,AGE,41,95294
Washington,AGE,42,91896
Washington,AGE,43,93324
Washington,AGE,44,88950
Washington,AGE,45,88537
Washington,AGE,46,92024
Washington,AGE,47,98274
Washington,AGE,48,100335
Washington,AGE,49,95238
Washington,AGE,50,90902
Washington,AGE,51,88684
Washington,AGE,52,89112
Washington,AGE,53,94029
Washington,AGE,54,96396
Washington,AGE,55,98229
Washington,AGE,56,97933
Washington,AGE,57,99315
Washington,AGE,58,99653
Washington,AGE,59,96546
Washington,AGE,60,96675
Washington,AGE,61,95963
Washington,AGE,62,93351
Washington,AGE,63,93003
Washington,AGE,64,90203
Washington,AGE,65,87522
Washington,AGE,66,82950
Washington,AGE,67,79515
Washington,AGE,68,77290
Washington,AGE,69,74412
Washington,AGE,70,72641
Washington,AGE,71,75187
Washington,AGE,72,54253
Washington,AGE,73,53464
Washington,AGE,74,51574
Washington,AGE,75,50613
Washington,AGE,76,42793
Washington,AGE,77,38060
Washington,AGE,78,34795
Washington,AGE,79,31831
Washington,AGE,80,30055
Washington,AGE,81,26760
Washington,AGE,82,24428
Washington,AGE,83,22809
Washington,AGE,84,19897
Washington,AGE,85,133383
West Virginia,AGE,0,17871
West Virginia,AGE,1,18464
West Virginia,AGE,2,19161
West Virginia,AGE,3,19709
West Virginia,AGE,4,20052
West Virginia,AGE,5,20360
West Virginia,AGE,6,20285
West Virginia,AGE,7,20108
West Virginia,AGE,8,20103
West Virginia,AGE,9,20187
West Virginia,AGE,10,20968
West Virginia,AGE,11,20923
West Virginia,AGE,12,20739
West Virginia,AGE,13,20678
West Virginia,AGE,14,21080
West Virginia,AGE,15,21030
West Virginia,AGE,16,21061
West Virginia,AGE,17,21381
West Virginia,AGE,18,21948
West Virginia,AGE,19,21807
West Virginia,AGE,20,22129
West Virginia,AGE,21,22766
West Virginia,AGE,22,22939
West Virginia,AGE,23,22806
West Virginia,AGE,24,22454
West Virginia,AGE,25,22148
West Virginia,AGE,26,22952
West Virginia,AGE,27,23693
West Virginia,AGE,28,23151
West Virginia,AGE,29,21670
West Virginia,AGE,30,20540
West Virginia,AGE,31,20352
West Virginia,AGE,32,20416
West Virginia,AGE,33,20375
West Virginia,AGE,34,20065
West Virginia,AGE,35,21290
West Virginia,AGE,36,21449
West Virginia,AGE,37,21625
West Virginia,AGE,38,22991
West Virginia,AGE,39,21875
West Virginia,AGE,40,21725
West Virginia,AGE,41,21822
West Virginia,AGE,42,20839
West Virginia,AGE,43,21911
West Virginia,AGE,44,21233
West Virginia,AGE,45,22160
West Virginia,AGE,46,23065
West Virginia,AGE,47,24311
West Virginia,AGE,48,24181
West Virginia,AGE,49,22771
West Virginia,AGE,50,22417
West Virginia,AGE,51,22818
West Virginia,AGE,52,23169
West Virginia,AGE,53,24625
West Virginia,AGE,54,24936
West Virginia,AGE,55,24793
West Virginia,AGE,56,24837
West Virginia,AGE,57,25544
West Virginia,AGE,58,26206
West Virginia,AGE,59,26378
West Virginia,AGE,60,26860
West Virginia,AGE,61,26825
West Virginia,AGE,62,25590
West Virginia,AGE,63,26029
West Virginia,AGE,64,25308
West Virginia,AGE,65,24826
West Virginia,AGE,66,24321
West Virginia,AGE,67,23892
West Virginia,AGE,68,23372
West Virginia,AGE,69,23289
West Virginia,AGE,70,22458
West Virginia,AGE,71,23184
West Virginia,AGE,72,16090
West Virginia,AGE,73,16048
West Virginia,AGE,74,15357
West Virginia,AGE,75,15704
West Virginia,AGE,76,13613
West Virginia,AGE,77,12623
West Virginia,AGE,78,11576
West Virginia,AGE,79,10857
West Virginia,AGE,80,10260
West Virginia,AGE,81,9449
West Virginia,AGE,82,8524
West Virginia,AGE,83,8000
West Virginia,AGE,84,6535
West Virginia,AGE,85,39900
Wisconsin,AGE,0,64588
Wisconsin,AGE,1,66035
Wisconsin,AGE,2,67476
Wisconsin,AGE,3,68242
Wisconsin,AGE,4,68041
Wisconsin,AGE,5,68543
