"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"1","Alabama",NA,11505,485,1390,"5-24",1180,"age","case"
"2","Alabama",NA,11505,485,1390,"65+",2860,"age","case"
"3","Alabama",NA,11505,485,1390,"0-4",95,"age","case"
"4","Alabama",NA,11505,485,1390,"50-64",2838,"age","case"
"5","Alabama",NA,11505,485,1390,"25-49",4513,"age","case"
"6","Alabama",NA,11505,485,1390,"UNKNOWN",19,"age","case"
"7","Alaska",33281,392,10,43,"0-10",9,"age","case"
"8","Alaska",33281,392,10,43,"10-19",24,"age","case"
"9","Alaska",33281,392,10,43,"20-29",68,"age","case"
"10","Alaska",33281,392,10,43,"30-39",76,"age","case"
"11","Alaska",33281,392,10,43,"40-49",57,"age","case"
"12","Alaska",33281,392,10,43,"50-59",70,"age","case"
"13","Alaska",33281,392,10,43,"60-69",55,"age","case"
"14","Alaska",33281,392,10,43,"70-79",25,"age","case"
"15","Alaska",33281,392,10,43,"80+",8,"age","case"
"16","Alaska",33281,392,10,43,"UNKNOWN",0,"age","case"
"17","Arizona",194504,13631,679,1683,"0-19",1081,"age","case"
"18","Arizona",194504,13631,679,1683,"20-44",5232,"age","case"
"19","Arizona",194504,13631,679,1683,"45-54",2297,"age","case"
"20","Arizona",194504,13631,679,1683,"55-64",2039,"age","case"
"21","Arizona",194504,13631,679,1683,"65+",2970,"age","case"
"22","Arizona",194504,13631,679,1683,"UNKNOWN",12,"age","case"
"23","Arkansas",93623,4578,98,520,"0-17",173,"age","case"
"24","Arkansas",93623,4578,98,520,"18-24",383,"age","case"
"25","Arkansas",93623,4578,98,520,"25-44",1724,"age","case"
"26","Arkansas",93623,4578,98,520,"45-64",1464,"age","case"
"27","Arkansas",93623,4578,98,520,"65+",719,"age","case"
"28","California",NA,76793,3119,NA,"0-17",3064,"age","case"
"29","California",NA,76793,3119,NA,"18-49",19467,"age","case"
"30","California",NA,76793,3119,NA,"50-64",19144,"age","case"
"31","California",NA,76793,3119,NA,"65+",18908,"age","case"
"32","Colorado",NA,19507,963,3251,"0-9",414,"age","case"
"33","Colorado",NA,19507,963,3251,"10-19",871,"age","case"
"34","Colorado",NA,19507,963,3251,"20-29",3271,"age","case"
"35","Colorado",NA,19507,963,3251,"30-39",3723,"age","case"
"36","Colorado",NA,19507,963,3251,"40-49",3739,"age","case"
"37","Colorado",NA,19507,963,3251,"50-59",3567,"age","case"
"38","Colorado",NA,19507,963,3251,"60-69",2603,"age","case"
"39","Colorado",NA,19507,963,3251,"70-79",1646,"age","case"
"40","Colorado",NA,19507,963,3251,"80+",1743,"age","case"
"41","Colorado",NA,19507,963,3251,"UNKNOWN",56,"age","case"
"42","Connecticut",164755,36703,3339,NA,"0-9",339,"age","case"
"43","Connecticut",164755,36703,3339,NA,"10-19",830,"age","case"
"44","Connecticut",164755,36703,3339,NA,"20-29",4037,"age","case"
"45","Connecticut",164755,36703,3339,NA,"30-39",5123,"age","case"
"46","Connecticut",164755,36703,3339,NA,"40-49",5251,"age","case"
"47","Connecticut",164755,36703,3339,NA,"50-59",6453,"age","case"
"48","Connecticut",164755,36703,3339,NA,"60-69",5457,"age","case"
"49","Connecticut",164755,36703,3339,NA,"70-79",3609,"age","case"
"50","Connecticut",164755,36703,3339,NA,"80+",5463,"age","case"
"51","Delaware",39758,7547,286,NA,"0-4",87,"age","case"
"52","Delaware",39758,7547,286,NA,"5-17",333,"age","case"
"53","Delaware",39758,7547,286,NA,"18-34",1958,"age","case"
"54","Delaware",39758,7547,286,NA,"35-49",1988,"age","case"
"55","Delaware",39758,7547,286,NA,"50-64",1780,"age","case"
"56","Delaware",39758,7547,286,NA,"65+",1401,"age","case"
"57","District of Columbia",35532,7042,375,NA,NA,NA,"age","case"
"58","Florida",630795,43607,1964,NA,"0-4",264,"age","case"
"59","Florida",630795,43607,1964,NA,"5-14",568,"age","case"
"60","Florida",630795,43607,1964,NA,"15-24",3407,"age","case"
"61","Florida",630795,43607,1964,NA,"25-34",6541,"age","case"
"62","Florida",630795,43607,1964,NA,"35-44",6521,"age","case"
"63","Florida",630795,43607,1964,NA,"45-54",7658,"age","case"
"64","Florida",630795,43607,1964,NA,"55-64",7320,"age","case"
"65","Florida",630795,43607,1964,NA,"65-74",5294,"age","case"
"66","Florida",630795,43607,1964,NA,"75-84",3598,"age","case"
"67","Florida",630795,43607,1964,NA,"85+",2423,"age","case"
"68","Florida",630795,43607,1964,NA,"UNKNOWN",13,"age","case"
"69","Georgia",NA,37212,1598,6767,NA,NA,"age","case"
"70","Hawaii",41788,639,17,82,"0-19",33,"age","case"
"71","Hawaii",41788,639,17,82,"20-39",214,"age","case"
"72","Hawaii",41788,639,17,82,"40-59",221,"age","case"
"73","Hawaii",41788,639,17,82,"60+",171,"age","case"
"74","Idaho",36456,2419,73,213,"0-17",112,"age","case"
"75","Idaho",36456,2419,73,213,"18-29",500,"age","case"
"76","Idaho",36456,2419,73,213,"30-39",390,"age","case"
"77","Idaho",36456,2419,73,213,"40-49",394,"age","case"
"78","Idaho",36456,2419,73,213,"50-59",394,"age","case"
"79","Idaho",36456,2419,73,213,"60-69",295,"age","case"
"80","Idaho",36456,2419,73,213,"70-79",170,"age","case"
"81","Idaho",36456,2419,73,213,"80+",161,"age","case"
"82","Illinois",561649,92457,4129,NA,"0-20",4951,"age","case"
"83","Illinois",561649,92457,4129,NA,"20-29",13886,"age","case"
"84","Illinois",561649,92457,4129,NA,"30-39",15111,"age","case"
"85","Illinois",561649,92457,4129,NA,"40-49",16838,"age","case"
"86","Illinois",561649,92457,4129,NA,"50-59",16761,"age","case"
"87","Illinois",561649,92457,4129,NA,"60-69",11690,"age","case"
"88","Illinois",561649,92457,4129,NA,"70-79",6566,"age","case"
"89","Illinois",561649,92457,4129,NA,"80+",6592,"age","case"
"90","Illinois",561649,92457,4129,NA,"UNKNOWN",62,"age","case"
"91","Indiana",171358,27280,1596,NA,"0-19",947,"age","case"
"92","Indiana",171358,27280,1596,NA,"20-29",3691,"age","case"
"93","Indiana",171358,27280,1596,NA,"30-39",4290,"age","case"
"94","Indiana",171358,27280,1596,NA,"40-49",4649,"age","case"
"95","Indiana",171358,27280,1596,NA,"50-59",4724,"age","case"
"96","Indiana",171358,27280,1596,NA,"60-69",3650,"age","case"
"97","Indiana",171358,27280,1596,NA,"70-79",2367,"age","case"
"98","Indiana",171358,27280,1596,NA,"80+",2939,"age","case"
"99","Indiana",171358,27280,1596,NA,"UNKNOWN",23,"age","case"
"100","Iowa",96300,14328,346,NA,"0-17",0.03,"age","case"
"101","Iowa",96300,14328,346,NA,"18-40",0.42,"age","case"
"102","Iowa",96300,14328,346,NA,"41-60",0.37,"age","case"
"103","Iowa",96300,14328,346,NA,"61-80",0.14,"age","case"
"104","Iowa",96300,14328,346,NA,"80+",0.05,"age","case"
"105","Kansas",61488,7886,172,724,"0-9",152,"age","case"
"106","Kansas",61488,7886,172,724,"10-17",234,"age","case"
"107","Kansas",61488,7886,172,724,"18-24",944,"age","case"
"108","Kansas",61488,7886,172,724,"25-34",1503,"age","case"
"109","Kansas",61488,7886,172,724,"35-44",1502,"age","case"
"110","Kansas",61488,7886,172,724,"45-54",1420,"age","case"
"111","Kansas",61488,7886,172,724,"55-64",1146,"age","case"
"112","Kansas",61488,7886,172,724,"65-74",498,"age","case"
"113","Kansas",61488,7886,172,724,"75-84",256,"age","case"
"114","Kansas",61488,7886,172,724,"85+",217,"age","case"
"115","Kansas",61488,7886,172,724,"UNKNOWN",14,"age","case"
"116","Kentucky",129405,7688,334,1504,"0-9",104,"age","case"
"117","Kentucky",129405,7688,334,1504,"10-19",244,"age","case"
"118","Kentucky",129405,7688,334,1504,"20-29",1019,"age","case"
"119","Kentucky",129405,7688,334,1504,"30-39",1189,"age","case"
"120","Kentucky",129405,7688,334,1504,"40-49",1249,"age","case"
"121","Kentucky",129405,7688,334,1504,"50-59",1158,"age","case"
"122","Kentucky",129405,7688,334,1504,"60-69",927,"age","case"
"123","Kentucky",129405,7688,334,1504,"70-79",623,"age","case"
"124","Kentucky",129405,7688,334,1504,"80+",643,"age","case"
"125","Kentucky",129405,7688,334,1504,"UNKNOWN",532,"age","case"
"126","Louisiana",259742,34117,2413,NA,"0-18",570,"age","case"
"127","Louisiana",259742,34117,2413,NA,"18-29",4142,"age","case"
"128","Louisiana",259742,34117,2413,NA,"30-39",5417,"age","case"
"129","Louisiana",259742,34117,2413,NA,"40-49",5688,"age","case"
"130","Louisiana",259742,34117,2413,NA,"50-59",6408,"age","case"
"131","Louisiana",259742,34117,2413,NA,"60-69",5557,"age","case"
"132","Louisiana",259742,34117,2413,NA,"70+",6335,"age","case"
"133","Maine",NA,1648,70,214,"0-20",54,"age","case"
"134","Maine",NA,1648,70,214,"20-29",194,"age","case"
"135","Maine",NA,1648,70,214,"30-39",201,"age","case"
"136","Maine",NA,1648,70,214,"40-49",257,"age","case"
"137","Maine",NA,1648,70,214,"50-59",317,"age","case"
"138","Maine",NA,1648,70,214,"60-69",260,"age","case"
"139","Maine",NA,1648,70,214,"70-79",186,"age","case"
"140","Maine",NA,1648,70,214,"80+",179,"age","case"
"141","Maryland",190175,37968,1842,6755,"0-9",743,"age","case"
"142","Maryland",190175,37968,1842,6755,"10-19",1437,"age","case"
"143","Maryland",190175,37968,1842,6755,"20-29",5000,"age","case"
"144","Maryland",190175,37968,1842,6755,"30-39",6880,"age","case"
"145","Maryland",190175,37968,1842,6755,"40-49",6818,"age","case"
"146","Maryland",190175,37968,1842,6755,"50-59",6354,"age","case"
"147","Maryland",190175,37968,1842,6755,"60-69",4665,"age","case"
"148","Maryland",190175,37968,1842,6755,"70-79",3142,"age","case"
"149","Maryland",190175,37968,1842,6755,"80+",2929,"age","case"
"150","Massachusetts",435679,83421,5592,8261,"0-19",3195,"age","case"
"151","Massachusetts",435679,83421,5592,8261,"20-29",10672,"age","case"
"152","Massachusetts",435679,83421,5592,8261,"30-39",12339,"age","case"
"153","Massachusetts",435679,83421,5592,8261,"40-49",12006,"age","case"
"154","Massachusetts",435679,83421,5592,8261,"50-59",13469,"age","case"
"155","Massachusetts",435679,83421,5592,8261,"60-69",11096,"age","case"
"156","Massachusetts",435679,83421,5592,8261,"70-79",7847,"age","case"
"157","Massachusetts",435679,83421,5592,8261,"80+",12570,"age","case"
"158","Massachusetts",435679,83421,5592,8261,"UNKNOWN",227,"age","case"
"159","Michigan",411506,50504,4880,NA,"0-19",0.03,"age","case"
"160","Michigan",411506,50504,4880,NA,"20-29",0.11,"age","case"
"161","Michigan",411506,50504,4880,NA,"30-39",0.13,"age","case"
"162","Michigan",411506,50504,4880,NA,"40-49",0.16,"age","case"
"163","Michigan",411506,50504,4880,NA,"50-59",0.18,"age","case"
"164","Michigan",411506,50504,4880,NA,"60-69",0.16,"age","case"
"165","Michigan",411506,50504,4880,NA,"70-79",0.11,"age","case"
"166","Michigan",411506,50504,4880,NA,"80+",0.11,"age","case"
"167","Michigan",411506,50504,4880,NA,"UNKNOWN",0.01,"age","case"
"168","Minnesota",NA,14969,700,1339,"0-5",186,"age","case"
"169","Minnesota",NA,14969,700,1339,"6-19",830,"age","case"
"170","Minnesota",NA,14969,700,1339,"20-29",2628,"age","case"
"171","Minnesota",NA,14969,700,1339,"30-39",2982,"age","case"
"172","Minnesota",NA,14969,700,1339,"40-49",2340,"age","case"
"173","Minnesota",NA,14969,700,1339,"50-59",2287,"age","case"
"174","Minnesota",NA,14969,700,1339,"60-69",1476,"age","case"
"175","Minnesota",NA,14969,700,1339,"70+",2232,"age","case"
"176","Minnesota",NA,14969,700,1339,"UNKNOWN",8,"age","case"
"177","Mississippi",NA,11123,510,NA,"0-17",547,"age","case"
"178","Mississippi",NA,11123,510,NA,"18-29",1828,"age","case"
"179","Mississippi",NA,11123,510,NA,"30-39",1727,"age","case"
"180","Mississippi",NA,11123,510,NA,"40-49",1891,"age","case"
"181","Mississippi",NA,11123,510,NA,"50-59",1788,"age","case"
"182","Mississippi",NA,11123,510,NA,"60-69",1485,"age","case"
"183","Mississippi",NA,11123,510,NA,"70-79",923,"age","case"
"184","Mississippi",NA,11123,510,NA,"80-89",635,"age","case"
"185","Mississippi",NA,11123,510,NA,"90+",281,"age","case"
"186","Mississippi",NA,11123,510,NA,"UNKNOWN",NA,"age","case"
"187","Missouri",139340,10675,589,NA,"0-20",352,"age","case"
"188","Missouri",139340,10675,589,NA,"20-24",627,"age","case"
"189","Missouri",139340,10675,589,NA,"25-29",742,"age","case"
"190","Missouri",139340,10675,589,NA,"30-34",717,"age","case"
"191","Missouri",139340,10675,589,NA,"35-39",718,"age","case"
"192","Missouri",139340,10675,589,NA,"40-44",763,"age","case"
"193","Missouri",139340,10675,589,NA,"45-49",871,"age","case"
"194","Missouri",139340,10675,589,NA,"50-54",905,"age","case"
"195","Missouri",139340,10675,589,NA,"55-59",990,"age","case"
"196","Missouri",139340,10675,589,NA,"60-64",941,"age","case"
"197","Missouri",139340,10675,589,NA,"65-69",736,"age","case"
"198","Missouri",139340,10675,589,NA,"70-74",596,"age","case"
"199","Missouri",139340,10675,589,NA,"75-79",464,"age","case"
"200","Missouri",139340,10675,589,NA,"80+",1244,"age","case"
"201","Missouri",139340,10675,589,NA,"UNKNOWN",9,"age","case"
"202","Montana",NA,468,16,63,"0-9",3,"age","case"
"203","Montana",NA,468,16,63,"10-19",17,"age","case"
"204","Montana",NA,468,16,63,"20-29",92,"age","case"
"205","Montana",NA,468,16,63,"30-39",77,"age","case"
"206","Montana",NA,468,16,63,"40-49",67,"age","case"
"207","Montana",NA,468,16,63,"50-59",85,"age","case"
"208","Montana",NA,468,16,63,"60-69",74,"age","case"
"209","Montana",NA,468,16,63,"70-79",36,"age","case"
"210","Montana",NA,468,16,63,"80+",17,"age","case"
"211","Nebraska",65774,10220,122,581,NA,NA,"age","case"
"212","Nevada",73664,6662,349,NA,"0-9",91,"age","case"
"213","Nevada",73664,6662,349,NA,"10-19",293,"age","case"
"214","Nevada",73664,6662,349,NA,"20-29",946,"age","case"
"215","Nevada",73664,6662,349,NA,"30-39",1094,"age","case"
"216","Nevada",73664,6662,349,NA,"40-49",1024,"age","case"
"217","Nevada",73664,6662,349,NA,"50-59",1184,"age","case"
"218","Nevada",73664,6662,349,NA,"60-69",892,"age","case"
"219","Nevada",73664,6662,349,NA,"70+",955,"age","case"
"220","Nevada",73664,6662,349,NA,"UNKNOWN",183,"age","case"
"221","New Hampshire",NA,3160,1231,318,"0-9",29,"age","case"
"222","New Hampshire",NA,3160,1231,318,"10-19",126,"age","case"
"223","New Hampshire",NA,3160,1231,318,"20-29",448,"age","case"
"224","New Hampshire",NA,3160,1231,318,"30-39",430,"age","case"
"225","New Hampshire",NA,3160,1231,318,"40-49",433,"age","case"
"226","New Hampshire",NA,3160,1231,318,"50-59",583,"age","case"
"227","New Hampshire",NA,3160,1231,318,"60-69",447,"age","case"
"228","New Hampshire",NA,3160,1231,318,"70-79",266,"age","case"
"229","New Hampshire",NA,3160,1231,318,"80+",396,"age","case"
"230","New Hampshire",NA,3160,1231,318,"UNKNOWN",NA,"age","case"
"231","New Jersey",NA,143905,10138,14807,"0-4",607,"age","case"
"232","New Jersey",NA,143905,10138,14807,"5-17",2516,"age","case"
"233","New Jersey",NA,143905,10138,14807,"18-29",17697,"age","case"
"234","New Jersey",NA,143905,10138,14807,"30-49",46145,"age","case"
"235","New Jersey",NA,143905,10138,14807,"50-64",41859,"age","case"
"236","New Jersey",NA,143905,10138,14807,"65-79",20948,"age","case"
"237","New Jersey",NA,143905,10138,14807,"80+",13844,"age","case"
"238","New Jersey",NA,143905,10138,14807,"UNKNOWN",NA,"age","case"
"239","New Mexico",128574,5847,259,886,"0-9",0.0431,"age","case"
"240","New Mexico",128574,5847,259,886,"10-19",0.0842,"age","case"
"241","New Mexico",128574,5847,259,886,"20-29",0.1539,"age","case"
"242","New Mexico",128574,5847,259,886,"30-39",0.1622,"age","case"
"243","New Mexico",128574,5847,259,886,"40-49",0.1539,"age","case"
"244","New Mexico",128574,5847,259,886,"50-59",0.1537,"age","case"
"245","New Mexico",128574,5847,259,886,"60-69",0.1232,"age","case"
"246","New Mexico",128574,5847,259,886,"70-79",0.0578,"age","case"
"247","New Mexico",128574,5847,259,886,"80-89",0.0453,"age","case"
"248","New Mexico",128574,5847,259,886,"90+",0.0226,"age","case"
"249","New York",1378717,348232,22478,NA,NA,NA,"age","case"
"250","North Carolina",238586,17982,652,481,"0-17",0.04,"age","case"
"251","North Carolina",238586,17982,652,481,"18-24",0.08,"age","case"
"252","North Carolina",238586,17982,652,481,"25-49",0.43,"age","case"
"253","North Carolina",238586,17982,652,481,"50-64",0.25,"age","case"
"254","North Carolina",238586,17982,652,481,"65+",0.2,"age","case"
"255","North Carolina",238586,17982,652,481,"UNKNOWN",6,"age","case"
"256","North Dakota",53487,1848,42,130,"0-9",85,"age","case"
"257","North Dakota",53487,1848,42,130,"10-19",102,"age","case"
"258","North Dakota",53487,1848,42,130,"20-29",372,"age","case"
"259","North Dakota",53487,1848,42,130,"30-39",442,"age","case"
"260","North Dakota",53487,1848,42,130,"40-49",284,"age","case"
"261","North Dakota",53487,1848,42,130,"50-59",211,"age","case"
"262","North Dakota",53487,1848,42,130,"60-69",147,"age","case"
"263","North Dakota",53487,1848,42,130,"70-79",72,"age","case"
"264","North Dakota",53487,1848,42,130,"80+",133,"age","case"
"265","Ohio",NA,27474,1610,4870,"0-19",985,"age","case"
"266","Ohio",NA,27474,1610,4870,"20-29",3590,"age","case"
"267","Ohio",NA,27474,1610,4870,"30-39",4404,"age","case"
"268","Ohio",NA,27474,1610,4870,"40-49",4387,"age","case"
"269","Ohio",NA,27474,1610,4870,"50-59",4665,"age","case"
"270","Ohio",NA,27474,1610,4870,"60-69",3860,"age","case"
"271","Ohio",NA,27474,1610,4870,"70-79",2508,"age","case"
"272","Ohio",NA,27474,1610,4870,"80+",3052,"age","case"
"273","Ohio",NA,27474,1610,4870,"UNKNOWN",23,"age","case"
"274","Oklahoma",NA,5237,288,NA,"0-4",60,"age","case"
"275","Oklahoma",NA,5237,288,NA,"5-17",178,"age","case"
"276","Oklahoma",NA,5237,288,NA,"18-35",1258,"age","case"
"277","Oklahoma",NA,5237,288,NA,"36-49",1153,"age","case"
"278","Oklahoma",NA,5237,288,NA,"50-64",1207,"age","case"
"279","Oklahoma",NA,5237,288,NA,"65+",1377,"age","case"
"280","Oklahoma",NA,5237,288,NA,"UNKNOWN",NA,"age","case"
"281","Oregon",92121,3612,137,699,"0-9",39,"age","case"
"282","Oregon",92121,3612,137,699,"10-19",119,"age","case"
"283","Oregon",92121,3612,137,699,"20-29",527,"age","case"
"284","Oregon",92121,3612,137,699,"30-39",613,"age","case"
"285","Oregon",92121,3612,137,699,"40-49",621,"age","case"
"286","Oregon",92121,3612,137,699,"50-59",631,"age","case"
"287","Oregon",92121,3612,137,699,"60-69",500,"age","case"
"288","Oregon",92121,3612,137,699,"70-79",327,"age","case"
"289","Oregon",92121,3612,137,699,"80+",224,"age","case"
"290","Oregon",92121,3612,137,699,"UNKNOWN",11,"age","case"
"291","Pennsylvania",327836,61611,4403,1867,"0-4",0.01,"age","case"
"292","Pennsylvania",327836,61611,4403,1867,"5-12",0.01,"age","case"
"293","Pennsylvania",327836,61611,4403,1867,"13-18",0.01,"age","case"
"294","Pennsylvania",327836,61611,4403,1867,"19-24",0.06,"age","case"
"295","Pennsylvania",327836,61611,4403,1867,"25-49",0.37,"age","case"
"296","Pennsylvania",327836,61611,4403,1867,"50-64",0.26,"age","case"
"297","Pennsylvania",327836,61611,4403,1867,"65+",0.29,"age","case"
"298","Rhode Island",108480,12434,489,1403,"0-9",178,"age","case"
"299","Rhode Island",108480,12434,489,1403,"10-19",418,"age","case"
"300","Rhode Island",108480,12434,489,1403,"20-29",1314,"age","case"
"301","Rhode Island",108480,12434,489,1403,"30-39",1486,"age","case"
"302","Rhode Island",108480,12434,489,1403,"40-49",1481,"age","case"
"303","Rhode Island",108480,12434,489,1403,"50-59",1642,"age","case"
"304","Rhode Island",108480,12434,489,1403,"60-69",1168,"age","case"
"305","Rhode Island",108480,12434,489,1403,"70-79",761,"age","case"
"306","Rhode Island",108480,12434,489,1403,"80-89",634,"age","case"
"307","Rhode Island",108480,12434,489,1403,"90-99",396,"age","case"
"308","Rhode Island",108480,12434,489,1403,"100+",27,"age","case"
"309","Rhode Island",108480,12434,489,1403,"PENDING",94,"age","case"
"310","South Carolina",NA,8661,NA,NA,"0-19",366,"age","case"
"311","South Carolina",NA,8661,NA,NA,"20-29",714,"age","case"
"312","South Carolina",NA,8661,NA,NA,"30-39",923,"age","case"
"313","South Carolina",NA,8661,NA,NA,"40-49",726,"age","case"
"314","South Carolina",NA,8661,NA,NA,"50-59",669,"age","case"
"315","South Carolina",NA,8661,NA,NA,"60-69",362,"age","case"
"316","South Carolina",NA,8661,NA,NA,"70-79",93,"age","case"
"317","South Carolina",NA,8661,NA,NA,"80+",106,"age","case"
"318","South Carolina",NA,8661,NA,NA,"UNKNOWN",NA,"age","case"
"319","South Dakota",28176,3959,44,304,"0-19",366,"age","case"
"320","South Dakota",28176,3959,44,304,"20-29",714,"age","case"
"321","South Dakota",28176,3959,44,304,"30-39",923,"age","case"
"322","South Dakota",28176,3959,44,304,"40-49",726,"age","case"
"323","South Dakota",28176,3959,44,304,"50-59",669,"age","case"
"324","South Dakota",28176,3959,44,304,"60-69",362,"age","case"
"325","South Dakota",28176,3959,44,304,"70-79",93,"age","case"
"326","South Dakota",28176,3959,44,304,"80+",106,"age","case"
"327","South Dakota",28176,3959,44,304,"UNKNOWN",NA,"age","case"
"328","Tennessee",320201,17288,295,NA,"0-10",446,"age","case"
"329","Tennessee",320201,17288,295,NA,"11-20",1158,"age","case"
"330","Tennessee",320201,17288,295,NA,"21-30",3378,"age","case"
"331","Tennessee",320201,17288,295,NA,"31-40",3339,"age","case"
"332","Tennessee",320201,17288,295,NA,"41-50",3018,"age","case"
"333","Tennessee",320201,17288,295,NA,"51-60",2619,"age","case"
"334","Tennessee",320201,17288,295,NA,"61-70",1585,"age","case"
"335","Tennessee",320201,17288,295,NA,"71-80",768,"age","case"
"336","Tennessee",320201,17288,295,NA,"81+",481,"age","case"
"337","Tennessee",320201,17288,295,NA,"UNKNOWN",496,"age","case"
"338","Texas",678471,46999,1305,NA,"0-1",36,"age","case"
"339","Texas",678471,46999,1305,NA,"1-9",167,"age","case"
"340","Texas",678471,46999,1305,NA,"10-19",429,"age","case"
"341","Texas",678471,46999,1305,NA,"20-29",2215,"age","case"
"342","Texas",678471,46999,1305,NA,"30-39",2590,"age","case"
"343","Texas",678471,46999,1305,NA,"40-49",2663,"age","case"
"344","Texas",678471,46999,1305,NA,"50-59",2616,"age","case"
"345","Texas",678471,46999,1305,NA,"60-64",1101,"age","case"
"346","Texas",678471,46999,1305,NA,"65-69",792,"age","case"
"347","Texas",678471,46999,1305,NA,"70-74",531,"age","case"
"348","Texas",678471,46999,1305,NA,"75-79",353,"age","case"
"349","Texas",678471,46999,1305,NA,"80+",640,"age","case"
"350","Texas",678471,46999,1305,NA,"UNKNOWN",124,"age","case"
"351","Texas",678471,46999,1305,NA,"PENDING",32742,"age","case"
"352","Utah",166774,7068,78,578,"0-1",31,"age","case"
"353","Utah",166774,7068,78,578,"1-14",337,"age","case"
"354","Utah",166774,7068,78,578,"15-24",1173,"age","case"
"355","Utah",166774,7068,78,578,"25-44",2800,"age","case"
"356","Utah",166774,7068,78,578,"45-64",2041,"age","case"
"357","Utah",166774,7068,78,578,"65-84",599,"age","case"
"358","Utah",166774,7068,78,578,"85+",83,"age","case"
"359","Utah",166774,7068,78,578,"UNKNOWN",4,"age","case"
"360","Vermont",22276,934,53,NA,"0-9",1,"age","case"
"361","Vermont",22276,934,53,NA,"10-19",26,"age","case"
"362","Vermont",22276,934,53,NA,"20-29",130,"age","case"
"363","Vermont",22276,934,53,NA,"30-39",139,"age","case"
"364","Vermont",22276,934,53,NA,"40-49",130,"age","case"
"365","Vermont",22276,934,53,NA,"50-59",188,"age","case"
"366","Vermont",22276,934,53,NA,"60-69",141,"age","case"
"367","Vermont",22276,934,53,NA,"70-79",95,"age","case"
"368","Vermont",22276,934,53,NA,"80+",84,"age","case"
"369","Virginia",NA,29683,1002,3724,"0-9",622,"age","case"
"370","Virginia",NA,29683,1002,3724,"10-19",1264,"age","case"
"371","Virginia",NA,29683,1002,3724,"20-29",4285,"age","case"
"372","Virginia",NA,29683,1002,3724,"30-39",5308,"age","case"
"373","Virginia",NA,29683,1002,3724,"40-49",5503,"age","case"
"374","Virginia",NA,29683,1002,3724,"50-59",5029,"age","case"
"375","Virginia",NA,29683,1002,3724,"60-69",3518,"age","case"
"376","Virginia",NA,29683,1002,3724,"70-79",1890,"age","case"
"377","Virginia",NA,29683,1002,3724,"80+",2127,"age","case"
"378","Virginia",NA,29683,1002,3724,"UNKNOWN",137,"age","case"
"379","Washington",280993,18288,NA,NA,"0-19",0.05,"age","case"
"380","Washington",280993,18288,NA,NA,"20-39",0.3,"age","case"
"381","Washington",280993,18288,NA,NA,"40-59",0.34,"age","case"
"382","Washington",280993,18288,NA,NA,"60-79",0.21,"age","case"
"383","Washington",280993,18288,NA,NA,"80+",0.09,"age","case"
"384","Washington",280993,18288,NA,NA,"UNKNOWN",0,"age","case"
"385","West Virginia",73617,1470,64,48,"0-9",0.01,"age","case"
"386","West Virginia",73617,1470,64,48,"10-19",0.03,"age","case"
"387","West Virginia",73617,1470,64,48,"20-29",0.16,"age","case"
"388","West Virginia",73617,1470,64,48,"30-39",0.13,"age","case"
"389","West Virginia",73617,1470,64,48,"40-49",0.16,"age","case"
"390","West Virginia",73617,1470,64,48,"50-59",0.17,"age","case"
"391","West Virginia",73617,1470,64,48,"60-69",0.14,"age","case"
"392","West Virginia",73617,1470,64,48,"70+",0.21,"age","case"
"393","West Virginia",73617,1470,64,48,"UNKNOWN",NA,"age","case"
"394","Wisconsin",146393,12187,453,2018,"0-10",219,"age","case"
"395","Wisconsin",146393,12187,453,2018,"10-19",600,"age","case"
"396","Wisconsin",146393,12187,453,2018,"20-29",2012,"age","case"
"397","Wisconsin",146393,12187,453,2018,"30-39",2129,"age","case"
"398","Wisconsin",146393,12187,453,2018,"40-49",2081,"age","case"
"399","Wisconsin",146393,12187,453,2018,"50-59",2022,"age","case"
"400","Wisconsin",146393,12187,453,2018,"60-69",1491,"age","case"
"401","Wisconsin",146393,12187,453,2018,"70-79",832,"age","case"
"402","Wisconsin",146393,12187,453,2018,"80-89",537,"age","case"
"403","Wisconsin",146393,12187,453,2018,"90+",264,"age","case"
"404","Wyoming",16219,559,7,NA,"0-18",0.132,"age","case"
"405","Wyoming",16219,559,7,NA,"19-29",0.184,"age","case"
"406","Wyoming",16219,559,7,NA,"30-39",0.152,"age","case"
"407","Wyoming",16219,559,7,NA,"40-49",0.159,"age","case"
"408","Wyoming",16219,559,7,NA,"50-59",0.154,"age","case"
"409","Wyoming",16219,559,7,NA,"60-69",0.145,"age","case"
"410","Wyoming",16219,559,7,NA,"70-79",0.052,"age","case"
"411","Wyoming",16219,559,7,NA,"80+",0.021,"age","case"
"412","Wyoming",16219,559,7,NA,"UNKNOWN",NA,"age","case"
"413","Alabama",NA,11505,485,1390,"ASIAN",68,"race","case"
"414","Alabama",NA,11505,485,1390,"BLACK",4507,"race","case"
"415","Alabama",NA,11505,485,1390,"OTHER",450,"race","case"
"416","Alabama",NA,11505,485,1390,"UNKNOWN",1571,"race","case"
"417","Alabama",NA,11505,485,1390,"WHITE",4909,"race","case"
"418","Alaska",33281,392,10,43,"AI/AN",28,"race","case"
"419","Alaska",33281,392,10,43,"ASIAN",45,"race","case"
