"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"1084","North Carolina",219268,16507,615,507,"UNKNOWN",1,"age","death"
"1085","North Dakota",50311,1712,40,129,"0-9",0,"age","death"
"1086","North Dakota",50311,1712,40,129,"10-19",0,"age","death"
"1087","North Dakota",50311,1712,40,129,"20-29",0,"age","death"
"1088","North Dakota",50311,1712,40,129,"30-39",0,"age","death"
"1089","North Dakota",50311,1712,40,129,"40-49",2,"age","death"
"1090","North Dakota",50311,1712,40,129,"50-59",2,"age","death"
"1091","North Dakota",50311,1712,40,129,"60-69",1,"age","death"
"1092","North Dakota",50311,1712,40,129,"70-79",9,"age","death"
"1093","North Dakota",50311,1712,40,129,"80+",26,"age","death"
"1094","Ohio",NA,26357,1534,4718,"0-19",0,"age","death"
"1095","Ohio",NA,26357,1534,4718,"20-29",4,"age","death"
"1096","Ohio",NA,26357,1534,4718,"30-39",10,"age","death"
"1097","Ohio",NA,26357,1534,4718,"40-49",23,"age","death"
"1098","Ohio",NA,26357,1534,4718,"50-59",83,"age","death"
"1099","Ohio",NA,26357,1534,4718,"60-69",219,"age","death"
"1100","Ohio",NA,26357,1534,4718,"70-79",393,"age","death"
"1101","Ohio",NA,26357,1534,4718,"80+",801,"age","death"
"1102","Ohio",NA,26357,1534,4718,"UNKNOWN",1,"age","death"
"1103","Oklahoma",NA,4962,284,NA,NA,NA,"age","death"
"1104","Oregon",86679,3479,137,685,"0-9",0,"age","death"
"1105","Oregon",86679,3479,137,685,"10-19",0,"age","death"
"1106","Oregon",86679,3479,137,685,"20-29",0,"age","death"
"1107","Oregon",86679,3479,137,685,"30-39",0,"age","death"
"1108","Oregon",86679,3479,137,685,"40-49",3,"age","death"
"1109","Oregon",86679,3479,137,685,"50-59",5,"age","death"
"1110","Oregon",86679,3479,137,685,"60-69",26,"age","death"
"1111","Oregon",86679,3479,137,685,"70-79",39,"age","death"
"1112","Oregon",86679,3479,137,685,"80+",64,"age","death"
"1113","Oregon",86679,3479,137,685,"UNKNOWN",0,"age","death"
"1114","Pennsylvania",311195,59636,4218,1959,NA,NA,"age","death"
"1115","Rhode Island",101601,12016,468,1351,"0-9",0,"age","death"
"1116","Rhode Island",101601,12016,468,1351,"10-19",0,"age","death"
"1117","Rhode Island",101601,12016,468,1351,"20-29",NA,"age","death"
"1118","Rhode Island",101601,12016,468,1351,"30-39",5,"age","death"
"1119","Rhode Island",101601,12016,468,1351,"40-49",6,"age","death"
"1120","Rhode Island",101601,12016,468,1351,"50-59",19,"age","death"
"1121","Rhode Island",101601,12016,468,1351,"60-69",35,"age","death"
"1122","Rhode Island",101601,12016,468,1351,"70-79",83,"age","death"
"1123","Rhode Island",101601,12016,468,1351,"80-89",108,"age","death"
"1124","Rhode Island",101601,12016,468,1351,"90-99",79,"age","death"
"1125","Rhode Island",101601,12016,468,1351,"100+",5,"age","death"
"1126","Rhode Island",101601,12016,468,1351,"PENDING",0,"age","death"
"1127","South Carolina",102535,8189,NA,NA,NA,NA,"age","death"
"1128","South Dakota",26473,3792,43,NA,NA,NA,"age","death"
"1129","Tennessee",302317,16699,287,NA,"WHITE",172,"age","death"
"1130","Tennessee",302317,16699,287,NA,"AFRA",93,"age","death"
"1131","Tennessee",302317,16699,287,NA,"NATA",NA,"age","death"
"1132","Tennessee",302317,16699,287,NA,"ASIAN",7,"age","death"
"1133","Tennessee",302317,16699,287,NA,"OTHER",8,"age","death"
"1134","Tennessee",302317,16699,287,NA,"MULTI",NA,"age","death"
"1135","Tennessee",302317,16699,287,NA,"UNKNOWN",7,"age","death"
"1136","Texas",623284,43851,1216,NA,"0-1",0,"age","death"
"1137","Texas",623284,43851,1216,NA,"1-9",0,"age","death"
"1138","Texas",623284,43851,1216,NA,"10-19",2,"age","death"
"1139","Texas",623284,43851,1216,NA,"20-29",10,"age","death"
"1140","Texas",623284,43851,1216,NA,"30-39",9,"age","death"
"1141","Texas",623284,43851,1216,NA,"40-49",21,"age","death"
"1142","Texas",623284,43851,1216,NA,"50-59",54,"age","death"
"1143","Texas",623284,43851,1216,NA,"60-64",45,"age","death"
"1144","Texas",623284,43851,1216,NA,"65-69",59,"age","death"
"1145","Texas",623284,43851,1216,NA,"70-74",45,"age","death"
"1146","Texas",623284,43851,1216,NA,"75-79",45,"age","death"
"1147","Texas",623284,43851,1216,NA,"80+",196,"age","death"
"1148","Texas",623284,43851,1216,NA,"UNKNOWN",3,"age","death"
"1149","Texas",623284,43851,1216,NA,"PENDING",727,"age","death"
"1150","Utah",160119,6749,75,558,NA,NA,"age","death"
"1151","Vermont",22505,932,53,NA,"0-9",0,"age","death"
"1152","Vermont",22505,932,53,NA,"10-19",0,"age","death"
"1153","Vermont",22505,932,53,NA,"20-29",0,"age","death"
"1154","Vermont",22505,932,53,NA,"30-39",1,"age","death"
"1155","Vermont",22505,932,53,NA,"40-49",2,"age","death"
"1156","Vermont",22505,932,53,NA,"50-59",1,"age","death"
"1157","Vermont",22505,932,53,NA,"60-69",10,"age","death"
"1158","Vermont",22505,932,53,NA,"70-79",17,"age","death"
"1159","Vermont",22505,932,53,NA,"80+",22,"age","death"
"1160","Virginia",NA,27813,955,3592,"0-9",0,"age","death"
"1161","Virginia",NA,27813,955,3592,"10-19",0,"age","death"
"1162","Virginia",NA,27813,955,3592,"20-29",2,"age","death"
"1163","Virginia",NA,27813,955,3592,"30-39",7,"age","death"
"1164","Virginia",NA,27813,955,3592,"40-49",20,"age","death"
"1165","Virginia",NA,27813,955,3592,"50-59",53,"age","death"
"1166","Virginia",NA,27813,955,3592,"60-69",149,"age","death"
"1167","Virginia",NA,27813,955,3592,"70-79",228,"age","death"
"1168","Virginia",NA,27813,955,3592,"80+",495,"age","death"
"1169","Virginia",NA,27813,955,3592,"UNKNOWN",1,"age","death"
"1170","Washington",267931,17773,983,NA,"0-19",0,"age","death"
"1171","Washington",267931,17773,983,NA,"20-39",0.01,"age","death"
"1172","Washington",267931,17773,983,NA,"40-59",0.09,"age","death"
"1173","Washington",267931,17773,983,NA,"60-79",0.39,"age","death"
"1174","Washington",267931,17773,983,NA,"80+",0.52,"age","death"
"1175","Washington",267931,17773,983,NA,"UNKNOWN",0,"age","death"
"1176","West Virginia",68978,1434,58,NA,NA,NA,"age","death"
"1177","Wisconsin",133873,11275,434,1939,"0-10",0,"age","death"
"1178","Wisconsin",133873,11275,434,1939,"10-19",0,"age","death"
"1179","Wisconsin",133873,11275,434,1939,"20-29",4,"age","death"
"1180","Wisconsin",133873,11275,434,1939,"30-39",5,"age","death"
"1181","Wisconsin",133873,11275,434,1939,"40-49",11,"age","death"
"1182","Wisconsin",133873,11275,434,1939,"50-59",36,"age","death"
"1183","Wisconsin",133873,11275,434,1939,"60-69",68,"age","death"
"1184","Wisconsin",133873,11275,434,1939,"70-79",125,"age","death"
"1185","Wisconsin",133873,11275,434,1939,"80-89",103,"age","death"
"1186","Wisconsin",133873,11275,434,1939,"90+",82,"age","death"
"1187","Wyoming",15565,529,7,NA,NA,NA,"age","death"
"1188","Alabama",NA,11101,473,1364,"ASIAN",3,"race","death"
"1189","Alabama",NA,11101,473,1364,"BLACK",209,"race","death"
"1190","Alabama",NA,11101,473,1364,"OTHER",6,"race","death"
"1191","Alabama",NA,11101,473,1364,"UNKNOWN",17,"race","death"
"1192","Alabama",NA,11101,473,1364,"WHITE",238,"race","death"
"1193","Alaska",31762,387,10,39,"AI/AN",2,"race","death"
"1194","Alaska",31762,387,10,39,"ASIAN",2,"race","death"
"1195","Alaska",31762,387,10,39,"BLACK",0,"race","death"
"1196","Alaska",31762,387,10,39,"MULTI",0,"race","death"
"1197","Alaska",31762,387,10,39,"NH/PI",1,"race","death"
"1198","Alaska",31762,387,10,39,"OTHER",0,"race","death"
"1199","Alaska",31762,387,10,39,"UNKNOWN",0,"race","death"
"1200","Alaska",31762,387,10,39,"WHITE",5,"race","death"
"1201","Arizona",175455,12674,624,1636,"AI/AN",104,"race","death"
"1202","Arizona",175455,12674,624,1636,"ASIAN",7,"race","death"
"1203","Arizona",175455,12674,624,1636,"BLACK",20,"race","death"
"1204","Arizona",175455,12674,624,1636,"MULTI",0,"race","death"
"1205","Arizona",175455,12674,624,1636,"OTHER",9,"race","death"
"1206","Arizona",175455,12674,624,1636,"UNKNOWN",122,"race","death"
"1207","Arizona",175455,12674,624,1636,"WHITE",269,"race","death"
"1208","Arkansas",87574,4366,98,509,NA,NA,"race","death"
"1209","California",NA,73164,2926,NA,"AI/AN",10,"race","death"
"1210","California",NA,73164,2926,NA,"ASIAN",437,"race","death"
"1211","California",NA,73164,2926,NA,"BLACK",285,"race","death"
"1212","California",NA,73164,2926,NA,"HISPANIC",1022,"race","death"
"1213","California",NA,73164,2926,NA,"MULTI",13,"race","death"
"1214","California",NA,73164,2926,NA,"NH/PI",25,"race","death"
"1215","California",NA,73164,2926,NA,"OTHER",39,"race","death"
"1216","California",NA,73164,2926,NA,"PENDING",134,"race","death"
"1217","California",NA,73164,2926,NA,"WHITE",961,"race","death"
"1218","Colorado",NA,18804,906,558,"HISPANIC",0.1778,"race","death"
"1219","Colorado",NA,18804,906,558,"NH AI/AN",0.0064,"race","death"
"1220","Colorado",NA,18804,906,558,"NH ASIAN",0.0412,"race","death"
"1221","Colorado",NA,18804,906,558,"NH BLACK",0.0697,"race","death"
"1222","Colorado",NA,18804,906,558,"NH MULTI",0.0092,"race","death"
"1223","Colorado",NA,18804,906,558,"NH NH/PI",0.0037,"race","death"
"1224","Colorado",NA,18804,906,558,"NH WHITE",0.6535,"race","death"
"1225","Colorado",NA,18804,906,558,"OTHER",0.0064,"race","death"
"1226","Colorado",NA,18804,906,558,"UNKNOWN",0.0321,"race","death"
"1227","Connecticut",149562,35464,3219,NA,"HISPANIC",234,"race","death"
"1228","Connecticut",149562,35464,3219,NA,"NH AI/AN",0,"race","death"
"1229","Connecticut",149562,35464,3219,NA,"NH ASIAN/PI",25,"race","death"
"1230","Connecticut",149562,35464,3219,NA,"NH BLACK",399,"race","death"
"1231","Connecticut",149562,35464,3219,NA,"NH MULTI",8,"race","death"
"1232","Connecticut",149562,35464,3219,NA,"NH OTHER",14,"race","death"
"1233","Connecticut",149562,35464,3219,NA,"NH WHITE",1879,"race","death"
"1234","Connecticut",149562,35464,3219,NA,"UNKNOWN",74,"race","death"
"1235","Delaware",36857,7223,260,NA,"ASIAN/PI",1,"race","death"
"1236","Delaware",36857,7223,260,NA,"HISPANIC",21,"race","death"
"1237","Delaware",36857,7223,260,NA,"MULTI",3,"race","death"
"1238","Delaware",36857,7223,260,NA,"NH BLACK",64,"race","death"
"1239","Delaware",36857,7223,260,NA,"NH WHITE",154,"race","death"
"1240","Delaware",36857,7223,260,NA,"UNKNOWN",17,"race","death"
"1241","District of Columbia",32999,6736,358,NA,"AI/AN",0,"race","death"
"1242","District of Columbia",32999,6736,358,NA,"ASIAN",5,"race","death"
"1243","District of Columbia",32999,6736,358,NA,"BLACK",277,"race","death"
"1244","District of Columbia",32999,6736,358,NA,"MULTI",0,"race","death"
"1245","District of Columbia",32999,6736,358,NA,"OTHER",0,"race","death"
"1246","District of Columbia",32999,6736,358,NA,"UNKNOWN",2,"race","death"
"1247","District of Columbia",32999,6736,358,NA,"WHITE",0,"race","death"
"1248","Florida",609574,42038,1875,NA,"AI/AN",0,"race","death"
"1249","Florida",609574,42038,1875,NA,"ASIAN",0,"race","death"
"1250","Florida",609574,42038,1875,NA,"BLACK",414,"race","death"
"1251","Florida",609574,42038,1875,NA,"MULTI",0,"race","death"
"1252","Florida",609574,42038,1875,NA,"OTHER",115,"race","death"
"1253","Florida",609574,42038,1875,NA,"UNKNOWN",80,"race","death"
"1254","Florida",609574,42038,1875,NA,"WHITE",1266,"race","death"
"1255","Georgia",NA,35977,1544,6374,"AI/AN",3,"race","death"
"1256","Georgia",NA,35977,1544,6374,"ASIAN",27,"race","death"
"1257","Georgia",NA,35977,1544,6374,"BLACK",757,"race","death"
"1258","Georgia",NA,35977,1544,6374,"NH/PI",2,"race","death"
"1259","Georgia",NA,35977,1544,6374,"OTHER",25,"race","death"
"1260","Georgia",NA,35977,1544,6374,"UNKNOWN",36,"race","death"
"1261","Georgia",NA,35977,1544,6374,"WHITE",694,"race","death"
"1262","Hawaii",39767,637,NA,81,NA,NA,"race","death"
"1263","Idaho",34546,NA,72,212,"AI/AN",0,"race","death"
"1264","Idaho",34546,NA,72,212,"ASIAN",2,"race","death"
"1265","Idaho",34546,NA,72,212,"BLACK",1,"race","death"
"1266","Idaho",34546,NA,72,212,"MULTI",0,"race","death"
"1267","Idaho",34546,NA,72,212,"OTHER",0,"race","death"
"1268","Idaho",34546,NA,72,212,"UNKNOWN",1,"race","death"
"1269","Idaho",34546,NA,72,212,"WHITE",68,"race","death"
"1270","Illinois",512037,87937,3928,NA,"AI/AN",7,"race","death"
"1271","Illinois",512037,87937,3928,NA,"ASIAN",176,"race","death"
"1272","Illinois",512037,87937,3928,NA,"BLACK",1261,"race","death"
"1273","Illinois",512037,87937,3928,NA,"HISPANIC",679,"race","death"
"1274","Illinois",512037,87937,3928,NA,"NH/PI",2,"race","death"
"1275","Illinois",512037,87937,3928,NA,"OTHER",34,"race","death"
"1276","Illinois",512037,87937,3928,NA,"UNKNOWN",95,"race","death"
"1277","Illinois",512037,87937,3928,NA,"WHITE",1674,"race","death"
"1278","Indiana",160239,26053,1508,NA,"ASIAN",7,"race","death"
"1279","Indiana",160239,26053,1508,NA,"BLACK",242,"race","death"
"1280","Indiana",160239,26053,1508,NA,"HISPANIC",864,"race","death"
"1281","Indiana",160239,26053,1508,NA,"OTHER",174,"race","death"
"1282","Indiana",160239,26053,1508,NA,"UNKNOWN",746,"race","death"
"1283","Indiana",160239,26053,1508,NA,"WHITE",983,"race","death"
"1284","Iowa",89294,13675,318,NA,"AI/AN",2,"race","death"
"1285","Iowa",89294,13675,318,NA,"ASIAN",10,"race","death"
"1286","Iowa",89294,13675,318,NA,"BLACK",16,"race","death"
"1287","Iowa",89294,13675,318,NA,"MULTI",0,"race","death"
"1288","Iowa",89294,13675,318,NA,"OTHER",0,"race","death"
"1289","Iowa",89294,13675,318,NA,"UNKNOWN",32,"race","death"
"1290","Iowa",89294,13675,318,NA,"WHITE",251,"race","death"
"1291","Kansas",57628,7468,164,704,"AI/AN",1,"race","death"
"1292","Kansas",57628,7468,164,704,"ASIAN",0,"race","death"
"1293","Kansas",57628,7468,164,704,"BLACK",50,"race","death"
"1294","Kansas",57628,7468,164,704,"MULTI",0,"race","death"
"1295","Kansas",57628,7468,164,704,"OTHER",1,"race","death"
"1296","Kansas",57628,7468,164,704,"UNKNOWN",10,"race","death"
"1297","Kansas",57628,7468,164,704,"WHITE",102,"race","death"
"1298","Kentucky",121246,7225,328,1487,NA,NA,"race","death"
"1299","Louisiana",247588,33489,2351,NA,"AI/AN",1,"race","death"
"1300","Louisiana",247588,33489,2351,NA,"ASIAN",18,"race","death"
"1301","Louisiana",247588,33489,2351,NA,"BLACK",1256,"race","death"
"1302","Louisiana",247588,33489,2351,NA,"NH/PI",5,"race","death"
"1303","Louisiana",247588,33489,2351,NA,"OTHER",17,"race","death"
"1304","Louisiana",247588,33489,2351,NA,"UNKNOWN",19,"race","death"
"1305","Louisiana",247588,33489,2351,NA,"WHITE",924,"race","death"
"1306","Maine",NA,1565,69,207,NA,NA,"race","death"
"1307","Maryland",178454,35903,118,6553,"HISPANIC",137,"race","death"
"1308","Maryland",178454,35903,118,6553,"NH ASIAN",60,"race","death"
"1309","Maryland",178454,35903,118,6553,"NH BLACK",708,"race","death"
"1310","Maryland",178454,35903,118,6553,"NH OTHER",22,"race","death"
"1311","Maryland",178454,35903,118,6553,"NH WHITE",731,"race","death"
"1312","Maryland",178454,35903,118,6553,"UNKNOWN",90,"race","death"
"1313","Massachusetts",410032,80497,5315,7982,"HISPANIC",327,"race","death"
"1314","Massachusetts",410032,80497,5315,7982,"NH ASIAN",90,"race","death"
"1315","Massachusetts",410032,80497,5315,7982,"NH BLACK",271,"race","death"
"1316","Massachusetts",410032,80497,5315,7982,"NH OTHER",160,"race","death"
"1317","Massachusetts",410032,80497,5315,7982,"NH WHITE",2096,"race","death"
"1318","Massachusetts",410032,80497,5315,7982,"UNKNOWN",2371,"race","death"
"1319","Michigan",345403,49582,4787,NA,"AI/AN",0.01,"race","death"
"1320","Michigan",345403,49582,4787,NA,"ASIAN/PI",0.01,"race","death"
"1321","Michigan",345403,49582,4787,NA,"BLACK",0.41,"race","death"
"1322","Michigan",345403,49582,4787,NA,"MULTI",0.02,"race","death"
"1323","Michigan",345403,49582,4787,NA,"OTHER",0.02,"race","death"
"1324","Michigan",345403,49582,4787,NA,"UNKNOWN",0.04,"race","death"
"1325","Michigan",345403,49582,4787,NA,"WHITE",0.5,"race","death"
"1326","Minnesota",NA,13435,663,1552,"ASIAN",14,"race","death"
"1327","Minnesota",NA,13435,663,1552,"BLACK",36,"race","death"
"1328","Minnesota",NA,13435,663,1552,"OTHER",2,"race","death"
"1329","Minnesota",NA,13435,663,1552,"UNKNOWN",164,"race","death"
"1330","Minnesota",NA,13435,663,1552,"WHITE",433,"race","death"
"1331","Minnesota",NA,13435,663,1552,"NA",14,"race","death"
"1332","Mississippi",NA,10483,480,NA,"AI/AN",17,"race","death"
"1333","Mississippi",NA,10483,480,NA,"ASIAN",0,"race","death"
"1334","Mississippi",NA,10483,480,NA,"BLACK",259,"race","death"
"1335","Mississippi",NA,10483,480,NA,"MULTI",0,"race","death"
"1336","Mississippi",NA,10483,480,NA,"OTHER",3,"race","death"
"1337","Mississippi",NA,10483,480,NA,"UNKNOWN",0,"race","death"
"1338","Mississippi",NA,10483,480,NA,"WHITE",204,"race","death"
"1339","Missouri",126935,10317,562,NA,NA,NA,"race","death"
"1340","Montana",NA,462,16,63,NA,NA,"race","death"
"1341","Nebraska",57315,9416,113,559,NA,NA,"race","death"
"1342","Nevada",82993,6499,339,NA,NA,NA,"race","death"
"1343","New Hampshire",NA,2588,1019,286,"AI/AN",0,"race","death"
"1344","New Hampshire",NA,2588,1019,286,"ASIAN",0,"race","death"
"1345","New Hampshire",NA,2588,1019,286,"BLACK",0,"race","death"
"1346","New Hampshire",NA,2588,1019,286,"MULTI",0,"race","death"
"1347","New Hampshire",NA,2588,1019,286,"OTHER",1,"race","death"
"1348","New Hampshire",NA,2588,1019,286,"UNKNOWN",960,"race","death"
"1349","New Hampshire",NA,2588,1019,286,"WHITE",54,"race","death"
"1350","New Jersey",NA,142704,9946,14550,NA,NA,"race","death"
"1351","New Mexico",119601,5503,242,886,NA,NA,"race","death"
"1352","North Carolina",219268,16507,615,507,"AI/AN",1,"race","death"
"1353","North Carolina",219268,16507,615,507,"ASIAN",6,"race","death"
"1354","North Carolina",219268,16507,615,507,"BLACK",203,"race","death"
"1355","North Carolina",219268,16507,615,507,"MULTI",0,"race","death"
"1356","North Carolina",219268,16507,615,507,"OTHER",24,"race","death"
"1357","North Carolina",219268,16507,615,507,"UNKNOWN",1,"race","death"
"1358","North Carolina",219268,16507,615,507,"WHITE",346,"race","death"
"1359","North Dakota",50311,1712,40,129,NA,NA,"race","death"
"1360","Ohio",NA,26357,1534,4718,NA,NA,"race","death"
"1361","Oklahoma",NA,4962,284,NA,NA,NA,"race","death"
"1362","Oregon",86679,3479,137,685,NA,NA,"race","death"
"1363","Pennsylvania",311195,59636,4218,1959,"ASIAN",52,"race","death"
"1364","Pennsylvania",311195,59636,4218,1959,"BLACK",484,"race","death"
"1365","Pennsylvania",311195,59636,4218,1959,"OTHER",14,"race","death"
"1366","Pennsylvania",311195,59636,4218,1959,"UNKNOWN",2085,"race","death"
"1367","Pennsylvania",311195,59636,4218,1959,"WHITE",1583,"race","death"
"1368","Rhode Island",101601,12016,468,1351,"HISPANIC",38,"race","death"
"1369","Rhode Island",101601,12016,468,1351,"NH BLACK",17,"race","death"
"1370","Rhode Island",101601,12016,468,1351,"NH MULTI",0,"race","death"
"1371","Rhode Island",101601,12016,468,1351,"NH OTHER",7,"race","death"
"1372","Rhode Island",101601,12016,468,1351,"NH WHITE",234,"race","death"
"1373","Rhode Island",101601,12016,468,1351,"PENDING",45,"race","death"
"1374","Rhode Island",101601,12016,468,1351,"UNKNOWN",0,"race","death"
"1375","South Carolina",102535,8189,NA,NA,NA,NA,"race","death"
"1376","South Dakota",26473,3792,43,NA,NA,NA,"race","death"
"1377","Tennessee",302317,16699,287,NA,"AI/AN",0,"race","death"
"1378","Tennessee",302317,16699,287,NA,"ASIAN",7,"race","death"
"1379","Tennessee",302317,16699,287,NA,"BLACK",93,"race","death"
"1380","Tennessee",302317,16699,287,NA,"MULTI",0,"race","death"
"1381","Tennessee",302317,16699,287,NA,"OTHER",8,"race","death"
"1382","Tennessee",302317,16699,287,NA,"UNKNOWN",7,"race","death"
"1383","Tennessee",302317,16699,287,NA,"WHITE",172,"race","death"
"1384","Texas",623284,43851,1216,NA,"ASIAN",6,"race","death"
"1385","Texas",623284,43851,1216,NA,"BLACK",67,"race","death"
"1386","Texas",623284,43851,1216,NA,"HISPANIC",120,"race","death"
"1387","Texas",623284,43851,1216,NA,"OTHER",2,"race","death"
"1388","Texas",623284,43851,1216,NA,"PENDING",727,"race","death"
"1389","Texas",623284,43851,1216,NA,"UNKNOWN",115,"race","death"
"1390","Texas",623284,43851,1216,NA,"WHITE",179,"race","death"
"1391","Utah",160119,6749,75,558,NA,NA,"race","death"
"1392","Vermont",22505,932,53,NA,"AI/AN",0,"race","death"
"1393","Vermont",22505,932,53,NA,"ASIAN",2,"race","death"
"1394","Vermont",22505,932,53,NA,"BLACK",0,"race","death"
"1395","Vermont",22505,932,53,NA,"OTHER",2,"race","death"
"1396","Vermont",22505,932,53,NA,"UNKNOWN",0,"race","death"
"1397","Vermont",22505,932,53,NA,"WHITE",49,"race","death"
"1398","Virginia",NA,27813,955,3592,"BLACK",205,"race","death"
"1399","Virginia",NA,27813,955,3592,"OTHER",113,"race","death"
"1400","Virginia",NA,27813,955,3592,"UNKNOWN",118,"race","death"
"1401","Virginia",NA,27813,955,3592,"WHITE",519,"race","death"
"1402","Washington",267931,17773,983,NA,"HISPANIC",83,"race","death"
"1403","Washington",267931,17773,983,NA,"NH AI/AN",8,"race","death"
"1404","Washington",267931,17773,983,NA,"NH ASIAN",87,"race","death"
"1405","Washington",267931,17773,983,NA,"NH BLACK",32,"race","death"
"1406","Washington",267931,17773,983,NA,"NH MULTI",12,"race","death"
"1407","Washington",267931,17773,983,NA,"NH NH/PI",6,"race","death"
"1408","Washington",267931,17773,983,NA,"NH OTHER",19,"race","death"
"1409","Washington",267931,17773,983,NA,"NH WHITE",654,"race","death"
"1410","Washington",267931,17773,983,NA,"UNKNOWN",82,"race","death"
"1411","West Virginia",68978,1434,58,NA,NA,NA,"race","death"
"1412","Wisconsin",133873,11275,434,1939,"AI",5,"race","death"
"1413","Wisconsin",133873,11275,434,1939,"ASIAN/PI",9,"race","death"
"1414","Wisconsin",133873,11275,434,1939,"BLACK",123,"race","death"
"1415","Wisconsin",133873,11275,434,1939,"UNKNOWN",6,"race","death"
"1416","Wisconsin",133873,11275,434,1939,"WHITE",289,"race","death"
"1417","Wisconsin",133873,11275,434,1939,"NA",2,"race","death"
"1418","Wyoming",15565,529,7,NA,NA,NA,"race","death"
"1419","Alabama",NA,11101,473,1364,"FEMALE",212,"sex","death"
"1420","Alabama",NA,11101,473,1364,"MALE",260,"sex","death"
"1421","Alaska",31762,387,10,39,"FEMALE",5,"sex","death"
"1422","Alaska",31762,387,10,39,"MALE",5,"sex","death"
"1423","Alaska",31762,387,10,39,"UNKNOWN/OTHER",0,"sex","death"
"1424","Arizona",175455,12674,624,1636,"FEMALE",287,"sex","death"
"1425","Arizona",175455,12674,624,1636,"MALE",337,"sex","death"
"1426","Arizona",175455,12674,624,1636,"UNKNOWN/OTHER",0,"sex","death"
"1427","Arkansas",87574,4366,98,509,NA,NA,"sex","death"
"1428","California",NA,73164,2926,NA,NA,NA,"sex","death"
"1429","Colorado",NA,18804,906,558,"FEMALE",0.44,"sex","death"
"1430","Colorado",NA,18804,906,558,"MALE",0.5573,"sex","death"
"1431","Colorado",NA,18804,906,558,"UNKNOWN/OTHER",0.0027,"sex","death"
"1432","Connecticut",149562,35464,3219,NA,"FEMALE",1622,"sex","death"
"1433","Connecticut",149562,35464,3219,NA,"MALE",1589,"sex","death"
"1434","Delaware",36857,7223,260,NA,"FEMALE",137,"sex","death"
"1435","Delaware",36857,7223,260,NA,"MALE",123,"sex","death"
"1436","District of Columbia",32999,6736,358,NA,NA,NA,"sex","death"
"1437","Florida",609574,42038,1875,NA,NA,NA,"sex","death"
"1438","Georgia",NA,35977,1544,6374,"FEMALE",723,"sex","death"
"1439","Georgia",NA,35977,1544,6374,"MALE",821,"sex","death"
"1440","Hawaii",39767,637,NA,81,NA,NA,"sex","death"
"1441","Idaho",34546,NA,72,212,"FEMALE",34,"sex","death"
"1442","Idaho",34546,NA,72,212,"MALE",38,"sex","death"
"1443","Illinois",512037,87937,3928,NA,"FEMALE",1723,"sex","death"
"1444","Illinois",512037,87937,3928,NA,"MALE",2196,"sex","death"
"1445","Illinois",512037,87937,3928,NA,"UNKNOWN/OTHER",9,"sex","death"
"1446","Indiana",160239,26053,1508,NA,"FEMALE",701,"sex","death"
"1447","Indiana",160239,26053,1508,NA,"MALE",778,"sex","death"
"1448","Indiana",160239,26053,1508,NA,"UNKNOWN/OTHER",29,"sex","death"
"1449","Iowa",89294,13675,318,NA,"FEMALE",152,"sex","death"
"1450","Iowa",89294,13675,318,NA,"MALE",166,"sex","death"
"1451","Kansas",57628,7468,164,704,"FEMALE",82,"sex","death"
"1452","Kansas",57628,7468,164,704,"MALE",82,"sex","death"
"1453","Kentucky",121246,7225,328,1487,"FEMALE",188,"sex","death"
"1454","Kentucky",121246,7225,328,1487,"MALE",140,"sex","death"
"1455","Kentucky",121246,7225,328,1487,"UNKNOWN/OTHER",0,"sex","death"
"1456","Louisiana",247588,33489,2351,NA,"FEMALE",0.452,"sex","death"
"1457","Louisiana",247588,33489,2351,NA,"MALE",0.5446,"sex","death"
"1458","Louisiana",247588,33489,2351,NA,"UNKNOWN/OTHER",0.0031,"sex","death"
"1459","Maine",NA,1565,69,207,NA,NA,"sex","death"
"1460","Maryland",178454,35903,118,6553,"FEMALE",871,"sex","death"
"1461","Maryland",178454,35903,118,6553,"MALE",877,"sex","death"
"1462","Massachusetts",410032,80497,5315,7982,"FEMALE",2717,"sex","death"
"1463","Massachusetts",410032,80497,5315,7982,"MALE",2592,"sex","death"
"1464","Michigan",345403,49582,4787,NA,"FEMALE",0.47,"sex","death"
"1465","Michigan",345403,49582,4787,NA,"MALE",0.53,"sex","death"
"1466","Michigan",345403,49582,4787,NA,"UNKNOWN/OTHER",0.01,"sex","death"
"1467","Minnesota",NA,13435,663,1552,NA,NA,"sex","death"
"1468","Mississippi",NA,10483,480,NA,NA,NA,"sex","death"
"1469","Missouri",126935,10317,562,NA,NA,NA,"sex","death"
"1470","Montana",NA,462,16,63,NA,NA,"sex","death"
"1471","Nebraska",57315,9416,113,559,NA,NA,"sex","death"
"1472","Nevada",82993,6499,339,NA,"FEMALE",1000,"sex","death"
"1473","Nevada",82993,6499,339,NA,"MALE",1424,"sex","death"
"1474","Nevada",82993,6499,339,NA,"UNKNOWN/OTHER",0,"sex","death"
"1475","New Hampshire",NA,2588,1019,286,"FEMALE",35,"sex","death"
"1476","New Hampshire",NA,2588,1019,286,"MALE",51,"sex","death"
"1477","New Hampshire",NA,2588,1019,286,"UNKNOWN/OTHER",0,"sex","death"
"1478","New Jersey",NA,142704,9946,14550,NA,NA,"sex","death"
"1479","New Mexico",119601,5503,242,886,NA,NA,"sex","death"
